-1,11154,16972,4539,The Canal,"Horror,Mystery",92,59.0,9346.0,Ivan Kavanagh,2014,The Canal,Horror,92.0,64.0,1110,"Ivan Kavanagh,",2014
-1,4500,5923,1292,Last Day on Earth,Television,42,61.0,49.0,,2016,4:44 Last Day on Earth,"Drama,Science Fiction,Fantasy",85.0,44.0,1687,"Abel Ferrara,",2012
-1,2351,2632,16233,My Beautiful Broken Brain,"Documentary,Biography",86,72.0,1018.0,"Sophie Robinson,Lotje Sodderland",2016,My Beautiful Broken Brain,"Art House,International,Documentary",86.0,76.0,116,"Sophie Robinson (VI) ,Lotje Sodderland (II) ,Lotje Sodderland,Sophie Robinson,",2016
-1,10113,14723,15128,Pond Life,"Short,Comedy,Sci-Fi",5,82.0,671.0,,2012,Wild Life,"Art House,International,Comedy,Drama,Mystery",121.0,60.0,72,"Shinji Aoyama,",1997
-1,8550,11952,10477,Nell,Drama,112,65.0,22985.0,Michael Apted,1994,Nell,Drama,112.0,62.0,37535,"Michael Apted,",1994
-1,2923,3283,7395,Qu Culpa Tiene el Nio?,"Comedy,Romance",105,70.0,1349.0,Gustavo Loza,2016,Qu Culpa Tiene el Nio?,"Art House,International,Comedy,Romance",105.0,66.0,133,"Gustavo Loza,",2016
-1,1957,2197,11057,Match Point,"Drama,Romance,Mystery",119,77.0,168731.0,Woody Allen,2006,Set Point,"Art House,International",,,52,"Ilmar Taska,",2005
-1,4374,5732,2929,Beavis and Butt-Head,"Animation,Comedy,Musical",15,75.0,21552.0,Mike Judge,1993,Beavis and Butt-head Do America,"Animation,Comedy",80.0,60.0,301636,"Mike Judge,Kim Jong-ho,Park Jun Nam,Yvette Kaplan,Chris Prynoski,Kim Jae Joong,",1996
-1,7466,9925,4294,Invasion,Sci-Fi,0,,,,,Home Invasion,"Horror,Mystery",90.0,50.0,137,"David Tennant,",2016
-1,4957,6466,4105,The Mexican,"Adventure,Comedy,Crime",123,61.0,88211.0,Gore Verbinski,2001,The Mexican,"Action,Adventure,Comedy,Drama",124.0,58.0,132167,"Gore Verbinski,",2001
-1,2702,2954,5820,The Smoking Room,Comedy,30,80.0,632.0,,2004,The Keeping Room,"Drama,Mystery,Western",86.0,64.0,1662,"Daniel Barber,",2015
-1,10820,16444,18269,Rich Kids of Beverly Hills,Television,30,30.0,688.0,,2014,Troop Beverly Hills,Comedy,100.0,52.0,31090,"Jeff Kanew,J. Kanew,",1989
-1,10628,16002,14787,Staying Alive,"Drama,Musical,Romance",93,45.0,11392.0,Sylvester Stallone,1983,Eating You Alive,Documentary,,,7,"Paul David Kennamer Jr.,",2016
-1,13452,21563,8157,The Chase,Television,60,77.0,308.0,,2013,The Chase,"Action,Adventure,Comedy",84.0,54.0,20004,"Adam Rifkin,",1994
-1,2855,3208,4614,Twilight: Breaking Down/GOllum ON,"Animation,Comedy",12,54.0,10.0,,2013,Twilight Saga: Breaking Dawn Part 1,"Mystery,Science Fiction,Fantasy,Romance",117.0,70.0,186141,"Bill Condon,",2011
-1,12738,19971,2960,The Land of the Enlightened,"Documentary,Drama,War",87,74.0,226.0,Pieter-Jan De Pue,2016,The Legend of the North Wind,"Animation,Special Interest",69.0,,9,,1992
-1,2885,3233,7720,American Crime,Drama,43,77.0,5848.0,John Ridley,2015,American Me,Drama,126.0,82.0,10214,"Edward James Olmos,",1992
-1,7866,10610,17584,The Wraith,"Action,Horror,Romance",93,59.0,10282.0,Mike Marvin,1986,The Wraith,"Action,Adventure,Mystery,Science Fiction,Fantasy",93.0,66.0,9102,"Mike Marvin,",1986
-1,12662,19807,14788,The Way of the Dragon,"Action,Comedy,Crime",90,73.0,23359.0,Bruce Lee,1972,The Last Dragon,"Action,Adventure",,88.0,337,,2014
-1,5694,7376,10040,Edward Scissorhands,"Drama,Fantasy,Romance",105,79.0,362519.0,Tim Burton,1990,Edward Scissorhands,"Drama,Science Fiction,Fantasy,Romance",100.0,76.0,1031461,"Tim Burton,",1990
-1,5374,6920,16038,Gog,"Drama,Horror,Romance",83,55.0,714.0,Herbert L. Strock,1954,Gog,"Classics,Mystery,Science Fiction,Fantasy",82.0,54.0,106,"Herbert L. Strock,",1954
-1,7122,9397,890,The New Boss,Comedy,30,68.0,31.0,Nancy Hower,2006,The Boss,Comedy,105.0,60.0,26291,"Ben Falcone,",2016
-1,3664,4581,7549,Ziggy Stardust and the Spiders from Mars,"Documentary,Musical",90,75.0,1993.0,D.A. Pennebaker,1973,Ziggy Stardust and the Spiders from Mars,"Documentary,Musical,Performing Arts,Special Interest",91.0,82.0,1887,"D.A. Pennebaker,",1973
-1,82,91,66,The Light Between Oceans,"Drama,Romance",133,73.0,3720.0,Derek Cianfrance,2016,The Light Between Oceans,"Drama,Romance",132.0,72.0,11113,"Derek Cianfrance,",2016
-1,8926,12501,15728,Secret Garden,"Comedy,Drama,Fantasy",60,85.0,2413.0,,2010,Secret Life,Drama,70.0,,2,"Rowan Joffe,",
-1,11674,17734,12781,Hider in the House,Mystery,104,59.0,865.0,Matthew Patrick,1991,Hider in the House,"Action,Adventure,Horror,Mystery",109.0,66.0,437,"Michael Patrick,Matthew Patrick,",1990
-1,715,675,10732,Why Did I Get Married?,"Comedy,Drama",113,56.0,9908.0,Tyler Perry,2007,Why Did I Get Married Too,"Comedy,Drama",120.0,68.0,119437,"Toyomichi Kurita,Tyler Perry,",2010
-1,5433,7001,9722,Ghosts of Goldfield,Horror,88,31.0,566.0,Ed Winfield,2007,Ghosts of Cit Soleil,Documentary,88.0,72.0,14211,"Asger Leth,Milos Loncarevic,",2006
-1,5233,6762,2549,Big Business,Comedy,97,63.0,9155.0,Jim Abrahams,1988,Women in Business,Comedy,,,24,"Jake Szymanski,",2017
-1,3975,5113,1279,Joshy,Comedy,93,57.0,1273.0,Jeff Baena,2016,Joshy,Comedy,93.0,68.0,597,"Jeff Baena,",2016
-1,1309,1506,3462,Mission: Impossible,"Action,Adventure,Mystery",110,71.0,304750.0,Brian De Palma,1996,Mission: Impossible Ghost Protocol,"Action,Adventure,Mystery",132.0,78.0,471854,"Brad Bird,",2011
-1,4288,5527,5337,The Adventures of Supergirl,"Action,Adventure,Drama",42,87.0,1041.0,Glen Winter,2016,The Adventures of Ragtime,,120.0,,1,"William Byron Hillman,",1998
-1,7340,9746,16673,Tears of the Sea,"Action,Adventure,Fantasy",43,72.0,8.0,Michael Pattinson,2000,Family of the Year,Comedy,,,2,"Joel Zwick,",2005
-1,6632,8653,8004,Sweeney Todd Part 2,Comedy,0,,,,2010,Sweeney Todd,"Drama,Horror,Mystery,Television",95.0,72.0,4609,"David Moore,Dave Moore,",2006
-1,9549,13614,14923,Round Four,"Family,Television,Musical",122,52.0,9.0,Alex Rudzinski,2009,Hard Four,Comedy,,,51,"Charles Dennis,",2005
-1,2592,2780,4626,Untitled Nash Edgerton Project,"Action,Comedy,Drama",0,,,Nash Edgerton,2017,Untitled Woody Allen Project,Comedy,,,13,"Woody Allen,",2017
-1,6399,8242,18619,Sisters of Death,Mystery,87,44.0,702.0,Joe Mazzuca,1976,Out of Depth,Drama,99.0,,5,,1999
-1,8122,11167,13814,Pennies from Heaven,"Drama,Musical,Romance",108,65.0,4272.0,Herbert Ross,1982,Pennies From Heaven,"Drama,Musical,Performing Arts,Romance",107.0,66.0,3662,"Herbert Ross,",1981
-1,11032,16858,10393,Lost and Delirious,"Drama,Romance",103,70.0,17254.0,La Pool,2001,Lost and Delirious,"Drama,Romance",102.0,74.0,16116,"La Pool,",2001
-1,3955,5094,17955,Dirty 30,Comedy,86,56.0,1002.0,Andrew Bush,2016,Dirty lies,,94.0,56.0,14,"Jamie Marshall,",2016
-1,12063,18597,12870,La Poison,"Comedy,Crime",85,77.0,580.0,Sacha Guitry,1951,Sweet Poison,"Drama,Mystery",101.0,,61,,1991
-1,8607,12030,5931,Something to Talk About,"Comedy,Drama,Romance",106,57.0,10621.0,Lasse Hallstrm,1995,Something to Talk About,"Comedy,Drama,Romance",106.0,60.0,41969,"Lasse Hallstrom,",1995
